chr	start	end	strand	transcript_id	gene_name	TSS
chr12	58166397	58176324	+	NM_015433	EEF1AKMT3	58166397
chr12	58166397	58176324	+	NM_206914	EEF1AKMT3	58166397
chr12	58176528	58196639	+	NM_001172697	TSFM	58176528
chr12	58176570	58191370	+	NM_001172696	TSFM	58176570
chr12	58176570	58191370	+	NM_005726	TSFM	58176570
chr12	58176570	58191370	+	NM_001172695	TSFM	58176570
chr12	58191160	58209852	-	NM_006576	AVIL	58209852
chr12	58213710	58240512	-	NM_005730	CTDSP2	58240512
chr12	58218392	58218475	-	NR_029847	MIR26A2	58218475
chr12	58263618	58290265	-	NR_148947	LOC283387	58290265
chr12	58325232	58329947	-	NR_038269	GIHCG	58329947
chr12	58335350	58352931	+	NM_033276	ATP23	58335350
chr12	58335350	58352931	+	NM_001320408	ATP23	58335350
chr12	58335350	58352931	+	NM_001320409	ATP23	58335350
chr12	58335350	58352931	+	NM_001320410	ATP23	58335350
chr12	58481675	58487143	+	NR_135022	LINC02403	58481675
chr12	58959742	59175498	-	NR_120452	LINC02388	59175498
chr12	58985484	59206450	+	NR_126341	LOC100506869	58985484
chr12	59265937	59314319	-	NM_153377	LRIG3	59314319
chr12	59265937	59313327	-	NM_001136051	LRIG3	59313327
chr12	59989810	60183621	+	NM_001270623	SLC16A7	59989810
chr12	59989810	60183621	+	NM_001270622	SLC16A7	59989810
chr12	60083151	60183621	+	NM_004731	SLC16A7	60083151
chr12	60083151	60183621	+	NR_073055	SLC16A7	60083151
chr12	60083151	60183621	+	NR_073056	SLC16A7	60083151
chr12	62102029	62586620	-	NM_178539	TAFA2	62586620
chr12	62654121	62730474	+	NM_001252079	USP15	62654121
chr12	62654121	62688262	+	NM_001351162	USP15	62654121
chr12	62654140	62654235	+	NR_106740	MIR6125	62654140
chr12	62654185	62810168	+	NM_001351159	USP15	62654185
chr12	62654185	62697434	+	NM_001351161	USP15	62654185
chr12	62654185	62810168	+	NM_001351163	USP15	62654185
chr12	62654185	62810168	+	NM_001252078	USP15	62654185
chr12	62654185	62810168	+	NM_006313	USP15	62654185
chr12	62654185	62810168	+	NR_147078	USP15	62654185
chr12	62654185	62810168	+	NM_001351165	USP15	62654185
chr12	62654185	62810168	+	NM_001351166	USP15	62654185
chr12	62654185	62810168	+	NR_147081	USP15	62654185
chr12	62654185	62810168	+	NR_147082	USP15	62654185
chr12	62654185	62810168	+	NM_001351164	USP15	62654185
chr12	62654185	62810168	+	NM_001351160	USP15	62654185
chr12	62654185	62810168	+	NR_147079	USP15	62654185
chr12	62654185	62810168	+	NR_147080	USP15	62654185
chr12	62860606	62994256	+	NM_001278470	MON2	62860606
chr12	62860606	62994256	+	NM_015026	MON2	62860606
chr12	62860606	62994256	+	NM_001278472	MON2	62860606
chr12	62860606	62994256	+	NM_001278471	MON2	62860606
chr12	62860606	62994256	+	NM_001278469	MON2	62860606
chr12	62995531	62997214	-	NR_121682	LINC01465	62997214
chr12	62997466	62997549	+	NR_029661	MIRLET7I	62997466
chr12	63037774	63328930	-	NM_020700	PPM1H	63328930
chr12	63536539	63544981	-	NM_000706	AVPR1A	63544981
chr12	63952693	64062273	-	NM_173812	DPY19L2	64062273
chr12	64173689	64203341	+	NM_014254	RXYLT1	64173689
chr12	64173906	64203338	+	NM_001278237	RXYLT1	64173906
chr12	64202625	64215936	-	NR_126167	RXYLT1-AS1	64215936
chr12	64217443	64217507	+	NR_162118	MIR10527	64217443
chr12	64238480	64555997	+	NM_020762	SRGAP1	64238480
chr12	64238480	64555997	+	NM_001346201	SRGAP1	64238480
chr12	64580092	64616076	-	NM_001300940	C12orf66	64616076
chr12	64584860	64616076	-	NM_001300941	C12orf66	64616076
chr12	64584860	64616076	-	NM_152440	C12orf66	64616076
chr12	64658542	64784538	-	NM_001170633	C12orf56	64784538
chr12	64658542	64784538	-	NM_001099676	C12orf56	64784538
chr12	64798172	64844905	+	NM_007235	XPOT	64798172
chr12	64845900	64895893	+	NM_013254	TBK1	64845900
chr12	65004275	65091344	+	NM_178169	RASSF3	65004275
chr12	65004275	65091344	+	NR_040718	RASSF3	65004275
chr12	65016289	65016385	+	NR_030347	MIR548C	65016289
chr12	65016289	65016385	-	NR_037515	MIR548Z	65016385
chr12	65107229	65153186	-	NM_002076	GNS	65153186
chr12	65153277	65274798	+	NM_001330187	TBC1D30	65153277
chr12	65174535	65274813	+	NM_001330188	TBC1D30	65174535
chr12	65218427	65274813	+	NM_001364838	TBC1D30	65218427
chr12	65218427	65274813	+	NM_001330186	TBC1D30	65218427
chr12	65218427	65274813	+	NM_015279	TBC1D30	65218427
chr12	65277554	65371302	+	NR_033988	LINC02389	65277554
chr12	65314625	65386071	-	NR_146276	LINC02231	65386071
chr12	65444406	65515085	-	NM_007191	WIF1	65515085
chr12	65563363	65642135	+	NM_014319	LEMD3	65563363
chr12	65563363	65642135	+	NM_001167614	LEMD3	65563363
chr12	65672463	65860687	+	NM_198080	MSRB3	65672463
chr12	65672463	65860687	+	NM_001193460	MSRB3	65672463
chr12	65672463	65860687	+	NM_001031679	MSRB3	65672463
chr12	65672767	65860687	+	NM_001193461	MSRB3	65672767
chr12	65860599	66036152	-	NR_120431	LOC100507065	66036152
chr12	65893361	66036152	-	NR_120433	LOC100507065	66036152
chr12	65893361	66036152	-	NR_120432	LOC100507065	66036152
chr12	65938018	65951091	-	NR_135033	LOC105369187	65951091
chr12	65951679	66036152	-	NR_120434	LOC100507065	66036152
chr12	65996649	66006767	+	NR_146529	LINC02454	65996649
chr12	66151800	66220754	-	NR_026825	RPSAP52	66220754
chr12	66218240	66346311	+	NM_001300918	HMGA2	66218240
chr12	66218240	66309307	+	NM_001300919	HMGA2	66218240
chr12	66218240	66309307	+	NM_003484	HMGA2	66218240
chr12	66218240	66237303	+	NM_001330190	HMGA2	66218240
chr12	66218240	66360071	+	NM_003483	HMGA2	66218240
chr12	66245007	66276105	-	NR_158985	HMGA2-AS1	66276105
chr12	66249727	66276105	-	NR_158984	HMGA2-AS1	66276105
chr12	66267592	66275358	-	NR_120478	HMGA2-AS1	66275358
chr12	66417400	66417506	-	NR_106722	MIR6074	66417506
chr12	66421505	66424846	-	NR_146530	LINC02425	66424846
chr12	66510335	66524530	-	NM_032338	LLPH	66524530
chr12	66524531	66528229	+	NR_125724	LLPH-DT	66524531
chr12	66530716	66563852	-	NM_001282606	TMBIM4	66563852
chr12	66530716	66563852	-	NM_001282609	TMBIM4	66563852
chr12	66530716	66563852	-	NM_001282610	TMBIM4	66563852
chr12	66530716	66563852	-	NM_016056	TMBIM4	66563852
chr12	66582994	66648394	+	NM_007199	IRAK3	66582994
chr12	66582994	66648394	+	NM_001142523	IRAK3	66582994
chr12	66644862	66644937	+	NR_106757	MIR6502	66644862
chr12	66696273	66731979	+	NM_001370285	HELB	66696273
chr12	66696325	66731992	+	NR_135081	HELB	66696325
chr12	66696325	66731992	+	NR_135080	HELB	66696325
chr12	66696325	66737423	+	NM_033647	HELB	66696325
chr12	66741211	67072856	-	NM_001366722	GRIP1	67072856
chr12	66741211	67072856	-	NM_001178074	GRIP1	67072856
chr12	66741211	67198049	-	NM_001366723	GRIP1	67198049
chr12	66741211	67198049	-	NM_001366724	GRIP1	67198049
chr12	66741211	67072856	-	NM_021150	GRIP1	67072856
chr12	67471406	67490064	-	NR_120490	LOC102724421	67490064
chr12	67663138	67713733	+	NM_001329674	CAND1	67663138
chr12	67663138	67713733	+	NM_018448	CAND1	67663138
chr12	67663138	67713733	+	NM_001329675	CAND1	67663138
chr12	67663138	67713733	+	NM_001329676	CAND1	67663138
chr12	67834778	67836339	-	NR_146500	LINC02420	67836339
chr12	67913862	67960911	+	NR_103861	LINC02408	67913862
chr12	68042525	68059186	+	NM_003583	DYRK2	68042525
chr12	68042525	68059186	+	NM_006482	DYRK2	68042525
chr12	68102827	68123255	-	NR_110063	LINC02421	68123255
chr12	68323015	68363797	+	NR_120456	LINC01479	68323015
chr12	68383225	68415107	+	NR_104125	IFNG-AS1	68383225
chr12	68383225	68415107	+	NR_104124	IFNG-AS1	68383225
chr12	68548548	68553520	-	NM_000619	IFNG	68553520
chr12	68595129	68619590	-	NM_018402	IL26	68619590
chr12	68642022	68647384	-	NM_020525	IL22	68647384
chr12	68688346	68726194	-	NM_017440	MDM1	68726194
chr12	68688346	68726194	-	NM_001205028	MDM1	68726194
chr12	68688346	68726194	-	NM_001354970	MDM1	68726194
chr12	68688346	68726194	-	NM_001354971	MDM1	68726194
chr12	68688346	68726194	-	NM_001354972	MDM1	68726194
chr12	68688346	68726194	-	NM_001354973	MDM1	68726194
chr12	68688346	68726194	-	NM_001354974	MDM1	68726194
chr12	68688346	68726194	-	NM_001354969	MDM1	68726194
chr12	68688346	68726142	-	NM_001368282	MDM1	68726142
chr12	68717125	68726142	-	NM_001205029	MDM1	68726142
chr12	68717125	68726142	-	NM_020128	MDM1	68726142
chr12	68825622	68845264	-	NR_120458	LINC02384	68845264
chr12	69004679	69065681	+	NM_015646	RAP1B	69004679
chr12	69004679	69065681	+	NM_001251922	RAP1B	69004679
chr12	69004679	69065681	+	NM_001251921	RAP1B	69004679
chr12	69004679	69065681	+	NM_001251918	RAP1B	69004679
chr12	69004679	69065681	+	NM_001251917	RAP1B	69004679
chr12	69004679	69065681	+	NM_001010942	RAP1B	69004679
chr12	69021014	69021155	-	NR_033335	SNORA70G	69021155
chr12	69068151	69080639	-	NR_038930	LOC100507250	69080639
chr12	69080758	69139589	+	NM_001330192	NUP107	69080758
chr12	69080758	69139589	+	NM_020401	NUP107	69080758
chr12	69139956	69175248	+	NM_001354997	SLC35E3	69139956
chr12	69139956	69175248	+	NR_149143	SLC35E3	69139956
chr12	69139956	69175248	+	NR_149144	SLC35E3	69139956
chr12	69139956	69154171	+	NM_001354998	SLC35E3	69139956
chr12	69139956	69175248	+	NM_018656	SLC35E3	69139956
chr12	69198217	69199274	-	NR_073494	LOC100130075	69199274
chr12	69201952	69239324	+	NM_001145339	MDM2	69201952
chr12	69201952	69239324	+	NM_002392	MDM2	69201952
chr12	69202797	69239210	+	NM_001367990	MDM2	69202797
chr12	69202804	69244464	+	NM_001145340	MDM2	69202804
chr12	69202804	69244464	+	NM_001145337	MDM2	69202804
chr12	69202804	69244464	+	NM_001278462	MDM2	69202804
chr12	69244955	69326951	-	NM_198320	CPM	69326951
chr12	69244955	69326979	-	NM_001005502	CPM	69326979
chr12	69244955	69357020	-	NM_001874	CPM	69357020
chr12	69633349	69668138	+	NM_007007	CPSF6	69633349
chr12	69633349	69668138	+	NM_001300947	CPSF6	69633349
chr12	69666937	69666998	-	NR_031692	MIR1279	69666998
chr12	69742161	69748014	+	NM_000239	LYZ	69742161
chr12	69753490	69784650	+	NM_001300950	YEATS4	69753490
chr12	69753523	69784650	+	NM_006530	YEATS4	69753523
chr12	69864168	69973571	+	NM_006654	FRS2	69864168
chr12	69864168	69973571	+	NM_001278351	FRS2	69864168
chr12	69864168	69973571	+	NM_001278357	FRS2	69864168
chr12	69864168	69973571	+	NM_001278356	FRS2	69864168
chr12	69864168	69973571	+	NM_001278355	FRS2	69864168
chr12	69864168	69973571	+	NM_001278354	FRS2	69864168
chr12	69864168	69973571	+	NM_001278353	FRS2	69864168
chr12	69864168	69973571	+	NM_001042555	FRS2	69864168
chr12	69909220	69909373	+	NR_145803	SNORA113	69909220
chr12	69978502	69978603	-	NR_037475	MIR3913-1	69978603
chr12	69978503	69978602	+	NR_037476	MIR3913-2	69978503
chr12	69979239	69995350	+	NM_006431	CCT2	69979239
chr12	69979669	69995350	+	NM_001198842	CCT2	69979669
chr12	70002345	70004687	-	NM_201550	LRRC10	70004687
chr12	70037288	70093196	-	NM_001282614	BEST3	70093196
chr12	70047389	70093196	-	NM_001282613	BEST3	70093196
chr12	70047389	70093083	-	NM_032735	BEST3	70093083
chr12	70047389	70083057	-	NM_152439	BEST3	70083057
chr12	70077021	70083057	-	NR_104220	BEST3	70083057
chr12	70077021	70093083	-	NM_001282616	BEST3	70093083
chr12	70077021	70093083	-	NM_001282615	BEST3	70093083
chr12	70107415	70132330	-	NR_110072	LOC101928002	70132330
chr12	70108305	70132330	-	NR_159972	LOC101928002	70132330
chr12	70116103	70132330	-	NR_159971	LOC101928002	70132330
chr12	70132640	70216979	+	NM_175624	RAB3IP	70132640
chr12	70132640	70216979	+	NM_022456	RAB3IP	70132640
chr12	70132640	70216979	+	NR_103519	RAB3IP	70132640
chr12	70133161	70216979	+	NM_175623	RAB3IP	70133161
chr12	70133161	70216979	+	NR_103520	RAB3IP	70133161
chr12	70133161	70216979	+	NM_175625	RAB3IP	70133161
chr12	70172732	70216984	+	NM_001278402	RAB3IP	70172732
chr12	70172732	70216984	+	NM_001024647	RAB3IP	70172732
chr12	70219007	70352877	+	NM_182530	MYRFL	70219007
chr12	70615970	70637140	-	NR_120460	CNOT2-DT	70637140
chr12	70618773	70637140	-	NR_120461	CNOT2-DT	70637140
chr12	70636086	70637140	-	NR_120459	CNOT2-DT	70637140
chr12	70636810	70748773	+	NM_001199302	CNOT2	70636810
chr12	70637213	70749037	+	NM_014515	CNOT2	70637213
chr12	70637494	70748773	+	NM_001199303	CNOT2	70637494
chr12	70637494	70748773	+	NR_037615	CNOT2	70637494
chr12	70760070	70828072	+	NM_014505	KCNMB4	70760070
chr12	70909650	71003804	-	NM_001206971	PTPRB	71003804
chr12	70909650	71031209	-	NM_001330204	PTPRB	71031209
chr12	70909650	71031209	-	NM_001109754	PTPRB	71031209
chr12	70909650	71003804	-	NM_002837	PTPRB	71003804
chr12	70909650	71003804	-	NM_001206972	PTPRB	71003804
chr12	71031853	71148539	-	NM_001207016	PTPRR	71148539
chr12	71031860	71148388	-	NR_073474	PTPRR	71148388
chr12	71031860	71182700	-	NM_001207015	PTPRR	71182700
chr12	71031860	71314518	-	NM_002849	PTPRR	71314518
chr12	71031860	71148388	-	NM_130846	PTPRR	71148388
chr12	71518876	71551779	-	NM_004616	TSPAN8	71551779
chr12	71518876	71551589	-	NM_001369760	TSPAN8	71551589
chr12	71833578	71980088	+	NM_003667	LGR5	71833578
chr12	71833578	71980088	+	NM_001277226	LGR5	71833578
chr12	71833578	71980088	+	NM_001277227	LGR5	71833578
chr12	71833578	71980088	+	NR_110596	LGR5	71833578
chr12	72003380	72057628	-	NM_144982	ZFC3H1	72057628
chr12	72058081	72074423	+	NM_031435	THAP2	72058081
chr12	72079862	72098827	+	NM_018279	TMEM19	72079862
chr12	72148643	72194066	+	NM_014999	RAB21	72148643
chr12	72233539	72321030	+	NM_001146213	TBC1D15	72233539
chr12	72233539	72321030	+	NR_027449	TBC1D15	72233539
chr12	72233539	72321030	+	NM_001146214	TBC1D15	72233539
chr12	72233539	72321030	+	NM_022771	TBC1D15	72233539
chr12	72242074	72244763	-	NR_024072	MRS2P2	72244763
chr12	72332625	72426220	+	NM_173353	TPH2	72332625
chr12	72647287	72667289	-	NR_026837	TRHDE-AS1	72667289
chr12	72656327	72667289	-	NR_026836	TRHDE-AS1	72667289
chr12	72666529	73059422	+	NM_013381	TRHDE	72666529
chr12	73552970	73602097	+	NR_110130	LINC02444	73552970
chr12	74526956	74686411	-	NR_038300	LOC100507377	74686411
chr12	74931615	74939210	+	NM_001136262	ATXN7L3B	74931615
chr12	75433858	75603528	-	NM_139136	KCNC2	75603528
chr12	75433858	75603619	-	NM_001260498	KCNC2	75603619
chr12	75433858	75603619	-	NM_153748	KCNC2	75603619
chr12	75433858	75603619	-	NM_001260497	KCNC2	75603619
chr12	75433858	75603619	-	NM_001260499	KCNC2	75603619
chr12	75433858	75603619	-	NM_139137	KCNC2	75603619
chr12	75628520	75645645	+	NR_149000	LOC100130268	75628520
chr12	75669759	75724104	-	NM_001286547	CAPS2	75724104
chr12	75669759	75784681	-	NM_001355032	CAPS2	75784681
chr12	75669759	75784681	-	NM_001355033	CAPS2	75784681
chr12	75669759	75784681	-	NM_001355026	CAPS2	75784681
chr12	75669759	75724104	-	NM_001355024	CAPS2	75724104
chr12	75669759	75784681	-	NM_001355027	CAPS2	75784681
chr12	75669759	75784681	-	NR_149161	CAPS2	75784681
chr12	75669759	75784681	-	NR_149160	CAPS2	75784681
chr12	75669759	75784681	-	NR_149159	CAPS2	75784681
chr12	75669759	75784681	-	NR_149158	CAPS2	75784681
chr12	75669759	75784681	-	NR_149157	CAPS2	75784681
chr12	75669759	75784681	-	NM_001355031	CAPS2	75784681
chr12	75669759	75784681	-	NM_001355030	CAPS2	75784681
chr12	75669759	75724104	-	NM_032606	CAPS2	75724104
chr12	75669759	75784681	-	NM_001286548	CAPS2	75784681
chr12	75669759	75784681	-	NM_001355023	CAPS2	75784681
chr12	75669759	75784681	-	NM_001355025	CAPS2	75784681
chr12	75669759	75784681	-	NR_149156	CAPS2	75784681
chr12	75669759	75784681	-	NR_149155	CAPS2	75784681
chr12	75728450	75764340	+	NM_152779	GLIPR1L1	75728450
chr12	75728450	75764340	+	NM_001304964	GLIPR1L1	75728450
chr12	75784850	75817820	+	NM_152436	GLIPR1L2	75784850
chr12	75784869	75826468	+	NM_001270396	GLIPR1L2	75784869
chr12	75784869	75826468	+	NR_072995	GLIPR1L2	75784869
chr12	75874535	75897641	+	NM_006851	GLIPR1	75874535
chr12	75884643	75905389	-	NM_007043	KRR1	75905389
chr12	76419227	76425556	-	NM_007350	PHLDA1	76425556
chr12	76430365	76478465	-	NM_004537	NAP1L1	76478465
chr12	76438525	76478465	-	NM_139207	NAP1L1	76478465
chr12	76438525	76478465	-	NM_001330231	NAP1L1	76478465
chr12	76438525	76478465	-	NM_001330232	NAP1L1	76478465
chr12	76442369	76478465	-	NM_001307924	NAP1L1	76478465
chr12	76653663	76699749	+	NR_146531	LNCOG	76653663
chr12	76738254	76742195	-	NM_024685	BBS10	76742195
chr12	76745578	76953551	-	NM_001319652	OSBPL8	76953551
chr12	76745578	76953551	-	NM_020841	OSBPL8	76953551
chr12	76745578	76953551	-	NM_001319653	OSBPL8	76953551
chr12	76745578	76817065	-	NM_001319655	OSBPL8	76817065
chr12	76745578	76953551	-	NM_001003712	OSBPL8	76953551
chr12	77157854	77247481	+	NM_015336	ZDHHC17	77157854
chr12	77158038	77247481	+	NM_001359626	ZDHHC17	77158038
chr12	77252489	77272799	-	NM_001321	CSRP2	77272799
chr12	77252489	77272799	-	NM_001300965	CSRP2	77272799
chr12	77415031	77459349	-	NM_203394	E2F7	77459349
chr12	78224674	78606790	+	NM_001024383	NAV3	78224674
chr12	78224674	78606790	+	NM_014903	NAV3	78224674
chr12	78720460	78753526	-	NR_135021	LINC02424	78753526
chr12	79257762	79845788	+	NM_001135805	SYT1	79257762
chr12	79258554	79845788	+	NM_001291901	SYT1	79258554
chr12	79258554	79845788	+	NM_005639	SYT1	79258554
chr12	79439472	79845788	+	NM_001135806	SYT1	79439472
chr12	79813037	79813101	+	NR_031700	MIR1252	79813037
chr12	79978654	80084360	-	NM_001354732	PAWR	80084360
chr12	79978659	80084744	-	NM_002583	PAWR	80084744
chr12	79997960	80084877	-	NM_001354733	PAWR	80084877
chr12	80167343	80307691	-	NM_001143886	PPP1R12A	80307691
chr12	80167343	80328731	-	NM_001244992	PPP1R12A	80328731
chr12	80167343	80329235	-	NM_001244990	PPP1R12A	80329235
chr12	80167343	80329235	-	NM_001143885	PPP1R12A	80329235
chr12	80167348	80328877	-	NM_002480	PPP1R12A	80328877
chr12	80329061	80335175	+	NR_146533	PPP1R12A-AS1	80329061
chr12	80329061	80335175	+	NR_146534	PPP1R12A-AS1	80329061
chr12	80329061	80335175	+	NR_146535	PPP1R12A-AS1	80329061
chr12	80493317	80774660	+	NM_001368062	OTOGL	80493317
chr12	80603233	80772870	+	NM_173591	OTOGL	80603233
chr12	80838015	81074052	+	NM_001145026	PTPRQ	80838015
chr12	81101413	81103253	+	NM_002469	MYF6	81101413
chr12	81110691	81113449	+	NM_005593	MYF5	81110691
chr12	81156933	81164494	+	NR_120468	LINC01490	81156933
chr12	81156933	81164494	+	NR_120469	LINC01490	81156933
chr12	81156933	81164494	+	NR_120470	LINC01490	81156933
chr12	81186300	81331486	-	NM_001324423	LIN7A	81331486
chr12	81186300	81331486	-	NR_136888	LIN7A	81331486
chr12	81186300	81331486	-	NR_136887	LIN7A	81331486
chr12	81186300	81331694	-	NM_004664	LIN7A	81331694
chr12	81226312	81226408	-	NR_030348	MIR617	81226408
chr12	81329515	81329612	-	NR_030349	MIR618	81329612
chr12	81471858	81654989	+	NM_001330243	ACSS3	81471858
chr12	81471858	81654989	+	NM_001330242	ACSS3	81471858
chr12	81471858	81654989	+	NM_024560	ACSS3	81471858
chr12	81552167	81552240	+	NR_039848	MIR4699	81552167
chr12	81651754	81992150	-	NM_001220478	PPFIA2	81992150
chr12	81651754	81763148	-	NM_001220479	PPFIA2	81763148
chr12	81651754	82152286	-	NM_001220475	PPFIA2	82152286
chr12	81651754	82152286	-	NM_001220476	PPFIA2	82152286
chr12	81651754	82152434	-	NM_001220473	PPFIA2	82152434
chr12	81651754	81992150	-	NM_001220477	PPFIA2	81992150
chr12	81651754	81906170	-	NM_001282536	PPFIA2	81906170
chr12	81651754	82152434	-	NM_001220474	PPFIA2	82152434
chr12	81651754	81763193	-	NM_001220480	PPFIA2	81763193
chr12	81651754	82153129	-	NM_003625	PPFIA2	82153129
chr12	81672968	81706201	+	NR_120491	PPFIA2-AS1	81672968
chr12	82347498	82386912	+	NR_110089	LINC02426	82347498
chr12	82746083	82752584	-	NR_033192	CCDC59	82752584
chr12	82746083	82752166	-	NM_014167	CCDC59	82752166
chr12	82752308	82873016	+	NM_001319675	METTL25	82752308
chr12	82752308	82873016	+	NM_001347934	METTL25	82752308
chr12	82752308	82873016	+	NM_032230	METTL25	82752308
chr12	82752308	82873016	+	NR_144943	METTL25	82752308
chr12	82752308	82873016	+	NR_144942	METTL25	82752308
chr12	82752308	82873016	+	NR_144941	METTL25	82752308
chr12	82752308	82873016	+	NR_144940	METTL25	82752308
chr12	83080685	83528644	+	NM_001320321	TMTC2	83080685
chr12	83080685	83528644	+	NM_152588	TMTC2	83080685
chr12	83080934	83359750	+	NM_001320322	TMTC2	83080934
chr12	85253270	85306578	-	NM_001146335	SLC6A15	85306578
chr12	85253270	85306578	-	NM_182767	SLC6A15	85306578
chr12	85274629	85306608	-	NM_018057	SLC6A15	85306608
chr12	85408096	85430055	-	NM_001100917	TSPAN19	85430055
chr12	85430129	85638883	+	NM_001079910	LRRIQ1	85430129
chr12	85673998	85695561	+	NM_006982	ALX1	85673998
chr12	86194481	86230187	-	NM_005447	RASSF9	86230187
chr12	86268073	86276770	+	NM_006183	NTS	86268073
chr12	86349447	86650169	-	NM_001351291	MGAT4C	86650169
chr12	86349447	86650169	-	NM_001351284	MGAT4C	86650169
chr12	86349447	86650169	-	NM_001351283	MGAT4C	86650169
chr12	86349447	87232777	-	NM_013244	MGAT4C	87232777
chr12	86349447	86650169	-	NM_001351289	MGAT4C	86650169
chr12	86349447	86650169	-	NM_001351288	MGAT4C	86650169
chr12	86349447	86651077	-	NM_001351287	MGAT4C	86651077
chr12	86349447	87232777	-	NM_001351285	MGAT4C	87232777
chr12	86349447	87232777	-	NM_001351286	MGAT4C	87232777
chr12	86349447	86650169	-	NM_001351282	MGAT4C	86650169
chr12	86367073	86650169	-	NR_147093	MGAT4C	86650169
chr12	87138845	87138926	-	NR_162123	MIR3059	87138926
chr12	87724516	87726098	+	NR_135020	LOC105369879	87724516
chr12	88162589	88199526	+	NR_149056	LINC02258	88162589
chr12	88176663	88178488	-	NR_033410	MKRN9P	88178488
chr12	88373814	88423178	-	NM_152589	C12orf50	88423178
chr12	88373814	88423178	-	NM_001363616	C12orf50	88423178
